T,Smoothed_Pro
2456,1.238936244152914e-06
2457,1.2386780037644566e-06
2458,1.2384195038148215e-06
2459,1.238160745382628e-06
2460,1.2379017295457832e-06
2461,1.2376424573814858e-06
2462,1.237382929966224e-06
2463,1.2371231483757752e-06
2464,1.2368631136852078e-06
2465,1.2366028269688797e-06
2466,1.236342289300439e-06
2467,1.2360815017528239e-06
2468,1.2358204653982612e-06
2469,1.2355591813082697e-06
2470,1.235297650553657e-06
2471,1.2350358742045205e-06
2472,1.234773853330248e-06
2473,1.2345115889995172e-06
2474,1.234249082280296e-06
2475,1.233986334239842e-06
2476,1.2337233459447024e-06
2477,1.233460118460715e-06
2478,1.2331966528530073e-06
2479,1.2329329501859963e-06
2480,1.23266901152339e-06
2481,1.2324048379281852e-06
2482,1.2321404304626699e-06
2483,1.231875790188421e-06
2484,1.2316109181663062e-06
2485,1.231345815456482e-06
2486,1.2310804831183961e-06
2487,1.2308149222107855e-06
2488,1.2305491337916772e-06
2489,1.2302831189183885e-06
2490,1.2300168786475267e-06
2491,1.2297504140349884e-06
2492,1.2294837261359603e-06
2493,1.2292168160049198e-06
2494,1.228949684695634e-06
2495,1.2286823332611595e-06
2496,1.2284147627538425e-06
2497,1.228146974225321e-06
2498,1.2278789687265208e-06
2499,1.227610747307659e-06
2500,1.227342311018242e-06
2501,1.2270736609070669e-06
2502,1.2268047980222199e-06
2503,1.226535723411078e-06
2504,1.2262664381203069e-06
2505,1.225996943195864e-06
2506,1.225727239682995e-06
2507,1.225457328626237e-06
2508,1.2251872110694163e-06
2509,1.2249168880556488e-06
2510,1.2246463606273407e-06
2511,1.2243756298261892e-06
2512,1.2241046966931795e-06
2513,1.2238335622685882e-06
2514,1.2235622275919815e-06
2515,1.2232906937022153e-06
2516,1.2230189616374366e-06
2517,1.22274703243508e-06
2518,1.2224749071318723e-06
2519,1.2222025867638297e-06
2520,1.2219300723662576e-06
2521,1.2216573649737527e-06
2522,1.2213844656201998e-06
2523,1.2211113753387748e-06
2524,1.2208380951619447e-06
2525,1.2205646261214643e-06
2526,1.2202909692483792e-06
2527,1.2200171255730256e-06
2528,1.2197430961250286e-06
2529,1.2194688819333043e-06
2530,1.219194484026058e-06
2531,1.2189199034307853e-06
2532,1.2186451411742718e-06
2533,1.2183701982825928e-06
2534,1.2180950757811137e-06
2535,1.2178197746944899e-06
2536,1.2175442960466666e-06
2537,1.2172686408608797e-06
2538,1.2169928101596538e-06
2539,1.2167168049648045e-06
2540,1.2164406262974368e-06
2541,1.216164275177946e-06
2542,1.2158877526260172e-06
2543,1.2156110596606256e-06
2544,1.2153341973000357e-06
2545,1.215057166561803e-06
2546,1.2147799684627728e-06
2547,1.2145026040190789e-06
2548,1.2142250742461474e-06
2549,1.2139473801586927e-06
2550,1.2136695227707194e-06
2551,1.2133915030955228e-06
2552,1.2131133221456873e-06
2553,1.2128349809330872e-06
2554,1.2125564804688882e-06
2555,1.2122778217635442e-06
2556,1.2119990058268e-06
2557,1.21172003366769e-06
2558,1.211440906294539e-06
2559,1.2111616247149613e-06
2560,1.2108821899358615e-06
2561,1.2106026029634343e-06
2562,1.2103228648031632e-06
2563,1.210042976459823e-06
2564,1.2097629389374786e-06
2565,1.2094827532394834e-06
2566,1.209202420368482e-06
2567,1.2089219413264093e-06
2568,1.2086413171144882e-06
2569,1.208360548733233e-06
2570,1.2080796371824486e-06
2571,1.2077985834612289e-06
2572,1.207517388567957e-06
2573,1.2072360535003077e-06
2574,1.2069545792552448e-06
2575,1.2066729668290225e-06
2576,1.2063912172171837e-06
2577,1.206109331414563e-06
2578,1.205827310415284e-06
2579,1.2055451552127606e-06
2580,1.2052628667996964e-06
2581,1.2049804461680853e-06
2582,1.2046978943092103e-06
2583,1.2044152122136458e-06
2584,1.2041324008712545e-06
2585,1.2038494612711907e-06
2586,1.203566394401898e-06
2587,1.2032832012511088e-06
2588,1.2029998828058474e-06
2589,1.2027164400524267e-06
2590,1.2024328739764512e-06
2591,1.2021491855628129e-06
2592,1.201865375795695e-06
2593,1.201581445658572e-06
2594,1.2012973961342057e-06
2595,1.2010132282046503e-06
2596,1.2007289428512484e-06
2597,1.2004445410546333e-06
2598,1.200160023794728e-06
2599,1.1998753920507451e-06
2600,1.1995906468011882e-06
2601,1.1993057890238502e-06
2602,1.1990208196958135e-06
2603,1.1987357397934513e-06
2604,1.1984505502924267e-06
2605,1.1981652521676922e-06
2606,1.1978798463934902e-06
2607,1.197594333943354e-06
2608,1.1973087157901059e-06
2609,1.1970229929058584e-06
2610,1.1967371662620147e-06
2611,1.1964512368292673e-06
2612,1.1961652055775979e-06
2613,1.1958790734762801e-06
2614,1.1955928414938757e-06
2615,1.1953065105982373e-06
2616,1.1950200817565068e-06
2617,1.1947335559351176e-06
2618,1.194446934099791e-06
2619,1.1941602172155402e-06
2620,1.1938734062466666e-06
2621,1.1935865021567626e-06
2622,1.1932995059087104e-06
2623,1.1930124184646827e-06
2624,1.1927252407861407e-06
2625,1.1924379738338368e-06
2626,1.1921506185678136e-06
2627,1.191863175947402e-06
2628,1.1915756469312248e-06
2629,1.1912880324771935e-06
2630,1.19100033354251e-06
2631,1.1907125510836663e-06
2632,1.190424686056444e-06
2633,1.190136739415915e-06
2634,1.1898487121164407e-06
2635,1.1895606051116734e-06
2636,1.1892724193545542e-06
2637,1.188984155797315e-06
2638,1.188695815391477e-06
2639,1.1884073990878523e-06
2640,1.188118907836542e-06
2641,1.1878303425869378e-06
2642,1.1875417042877207e-06
2643,1.1872529938868627e-06
2644,1.1869642123316244e-06
2645,1.1866753605685577e-06
2646,1.186386439543504e-06
2647,1.1860974502015939e-06
2648,1.1858083934872491e-06
2649,1.1855192703441806e-06
2650,1.1852300817153893e-06
2651,1.1849408285431666e-06
2652,1.1846515117690939e-06
2653,1.1843621323340415e-06
2654,1.1840726911781704e-06
2655,1.1837831892409323e-06
2656,1.1834936274610672e-06
2657,1.183204006776607e-06
2658,1.1829143281248713e-06
2659,1.1826245924424716e-06
2660,1.182334800665309e-06
2661,1.1820449537285733e-06
2662,1.1817550525667458e-06
2663,1.1814650981135976e-06
2664,1.181175091302188e-06
2665,1.1808850330648686e-06
2666,1.1805949243332797e-06
2667,1.1803047660383516e-06
2668,1.1800145591103048e-06
2669,1.1797243044786502e-06
2670,1.1794340030721874e-06
2671,1.1791436558190075e-06
2672,1.1788532636464903e-06
2673,1.1785628274813065e-06
2674,1.1782723482494157e-06
2675,1.177981826876069e-06
2676,1.1776912642858057e-06
2677,1.1774006614024566e-06
2678,1.1771100191491413e-06
2679,1.1768193384482701e-06
2680,1.1765286202215427e-06
2681,1.1762378653899495e-06
2682,1.1759470748737705e-06
2683,1.1756562495925754e-06
2684,1.1753653904652236e-06
2685,1.1750744984098657e-06
2686,1.1747835743439414e-06
2687,1.17449261918418e-06
2688,1.1742016338466014e-06
2689,1.1739106192465154e-06
2690,1.1736195762985219e-06
2691,1.17332850591651e-06
2692,1.1730374090136594e-06
2693,1.1727462865024398e-06
2694,1.172455139294611e-06
2695,1.1721639683012216e-06
2696,1.1718727744326116e-06
2697,1.1715815585984103e-06
2698,1.1712903217075368e-06
2699,1.1709990646682013e-06
2700,1.1707077883879023e-06
2701,1.170416493773429e-06
2702,1.1701251817308607e-06
2703,1.1698338531655669e-06
2704,1.1695425089822063e-06
2705,1.1692511500847283e-06
2706,1.1689597773763721e-06
2707,1.168668391759666e-06
2708,1.1683769941364296e-06
2709,1.1680855854077718e-06
2710,1.1677941664740912e-06
2711,1.1675027382350773e-06
2712,1.1672113015897082e-06
2713,1.166919857436253e-06
2714,1.1666284066722707e-06
2715,1.1663369501946096e-06
2716,1.1660454888994084e-06
2717,1.1657540236820963e-06
2718,1.1654625554373912e-06
2719,1.1651710850593022e-06
2720,1.1648796134411277e-06
2721,1.1645881414754558e-06
2722,1.1642966700541656e-06
2723,1.164005200068425e-06
2724,1.1637137324086932e-06
2725,1.1634222679647173e-06
2726,1.163130807625537e-06
2727,1.1628393522794793e-06
2728,1.1625479028141632e-06
2729,1.1622564601164968e-06
2730,1.161965025072678e-06
2731,1.1616735985681956e-06
2732,1.161382181487827e-06
2733,1.1610907747156401e-06
2734,1.160799379134994e-06
2735,1.1605079956285355e-06
2736,1.1602166250782031e-06
2737,1.1599252683652248e-06
2738,1.1596339263701182e-06
2739,1.159342599972691e-06
2740,1.1590512900520419e-06
2741,1.1587599974865576e-06
2742,1.1584687231539162e-06
2743,1.1581774679310854e-06
2744,1.1578862326943229e-06
2745,1.1575950183191765e-06
2746,1.1573038256804833e-06
2747,1.1570126556523712e-06
2748,1.1567215091082577e-06
2749,1.1564303869208506e-06
2750,1.1561392899621461e-06
2751,1.1558482191034326e-06
2752,1.1555571752152876e-06
2753,1.1552661591675778e-06
2754,1.154975171829461e-06
2755,1.1546842140693837e-06
2756,1.154393286755084e-06
2757,1.1541023907535886e-06
2758,1.1538115269312146e-06
2759,1.1535206961535694e-06
2760,1.1532298992855498e-06
2761,1.1529391371913428e-06
2762,1.1526484107344257e-06
2763,1.1523577207775647e-06
2764,1.1520670681828178e-06
2765,1.151776453811531e-06
2766,1.1514858785243417e-06
2767,1.151195343181176e-06
2768,1.1509048486412515e-06
2769,1.1506143957630743e-06
2770,1.1503239854044414e-06
2771,1.1500336184224392e-06
2772,1.1497432956734446e-06
2773,1.1494530180131241e-06
2774,1.1491627862964343e-06
2775,1.1488726013776214e-06
2776,1.1485824641102225e-06
2777,1.1482923753470631e-06
2778,1.1480023359402603e-06
2779,1.1477123467412205e-06
2780,1.147422408600639e-06
2781,1.1471325223685038e-06
2782,1.1468426888940895e-06
2783,1.1465529090259632e-06
2784,1.1462631836119814e-06
2785,1.145973513499289e-06
2786,1.1456838995343232e-06
2787,1.1453943425628097e-06
2788,1.1451048434297646e-06
2789,1.144815402979493e-06
2790,1.1445260220555924e-06
2791,1.144236701500948e-06
2792,1.143947442157735e-06
2793,1.1436582448674203e-06
2794,1.1433691104707592e-06
2795,1.1430800398077976e-06
2796,1.1427910337178709e-06
2797,1.1425020930396053e-06
2798,1.1422132186109163e-06
2799,1.141924411269009e-06
2800,1.14163567185038e-06
2801,1.1413470011908136e-06
2802,1.1410584001253861e-06
2803,1.140769869488463e-06
2804,1.1404814101136994e-06
2805,1.1401930228340407e-06
2806,1.1399047084817227e-06
2807,1.1396164678882705e-06
2808,1.139328301884499e-06
2809,1.1390402113005138e-06
2810,1.1387521969657101e-06
2811,1.138464259708773e-06
2812,1.1381764003576778e-06
2813,1.1378886197396894e-06
2814,1.137600918681363e-06
2815,1.1373132980085434e-06
2816,1.1370257585463654e-06
2817,1.1367383011192552e-06
2818,1.1364509265509258e-06
2819,1.136163635664384e-06
2820,1.135876429281923e-06
2821,1.1355893082251284e-06
2822,1.1353022733148752e-06
2823,1.135015325371328e-06
2824,1.1347284652139412e-06
2825,1.1344416936614593e-06
2826,1.1341550115319173e-06
2827,1.1338684196426394e-06
2828,1.1335819188102407e-06
2829,1.1332955098506254e-06
2830,1.1330091935789879e-06
2831,1.1327229708098127e-06
2832,1.1324368423568742e-06
2833,1.132150809033237e-06
2834,1.131864871651255e-06
2835,1.1315790310225727e-06
2836,1.1312932879581243e-06
2837,1.1310076432681341e-06
2838,1.130722097762116e-06
2839,1.1304366522488748e-06
2840,1.1301513075365038e-06
2841,1.1298660644323876e-06
2842,1.1295809237432e-06
2843,1.1292958862749046e-06
2844,1.1290109528327565e-06
2845,1.1287261242212986e-06
2846,1.128441401244365e-06
2847,1.1281567847050795e-06
2848,1.1278722754058564e-06
2849,1.1275878741483988e-06
2850,1.1273035817337005e-06
2851,1.127019398962046e-06
2852,1.1267353266330078e-06
2853,1.1264513655454507e-06
2854,1.126167516497527e-06
2855,1.1258837802866812e-06
2856,1.1256001577096466e-06
2857,1.1253166495624466e-06
2858,1.1250332566403946e-06
2859,1.1247499797380939e-06
2860,1.1244668196494382e-06
2861,1.1241837771676106e-06
2862,1.1239008530850842e-06
2863,1.1236180481936226e-06
2864,1.123335363284279e-06
2865,1.1230527991473959e-06
2866,1.1227703565726075e-06
2867,1.1224880363488362e-06
2868,1.122205839264295e-06
2869,1.1219237661064877e-06
2870,1.1216418176622063e-06
2871,1.1213599947175342e-06
2872,1.1210782980578447e-06
2873,1.1207967284678003e-06
2874,1.1205152867313537e-06
2875,1.1202339736317476e-06
2876,1.1199527899515153e-06
2877,1.1196717364724792e-06
2878,1.1193908139757522e-06
2879,1.1191100232417367e-06
2880,1.1188293650501254e-06
2881,1.118548840179901e-06
2882,1.1182684494093358e-06
2883,1.1179881935159925e-06
2884,1.1177080732767234e-06
2885,1.1174280894676713e-06
2886,1.1171482428642683e-06
2887,1.116868534241237e-06
2888,1.1165889643725895e-06
2889,1.116309534031628e-06
2890,1.116030243990945e-06
2891,1.1157510950224226e-06
2892,1.115472087897233e-06
2893,1.1151932233858383e-06
2894,1.1149145022579908e-06
2895,1.1146359252827323e-06
2896,1.114357493228395e-06
2897,1.1140792068626006e-06
2898,1.1138010669522616e-06
2899,1.1135230742635796e-06
2900,1.113245229562046e-06
2901,1.1129675336124436e-06
2902,1.1126899871788435e-06
2903,1.1124125910246078e-06
2904,1.1121353459123882e-06
2905,1.111858252604126e-06
2906,1.1115813118610534e-06
2907,1.111304524443692e-06
2908,1.111027891111853e-06
2909,1.1107514126246383e-06
2910,1.1104750897404389e-06
2911,1.1101989232169368e-06
2912,1.1099229138111032e-06
2913,1.1096470622791998e-06
2914,1.1093713693767773e-06
2915,1.109095835858678e-06
2916,1.1088204624790327e-06
2917,1.1085452499912623e-06
2918,1.1082701991480781e-06
2919,1.1079953107014817e-06
2920,1.1077205854027642e-06
2921,1.1074460240025062e-06
2922,1.1071716272505793e-06
2923,1.1068973958961445e-06
2924,1.1066233306876523e-06
2925,1.1063494323728443e-06
2926,1.1060757016987507e-06
2927,1.105802139411693e-06
2928,1.1055287462572817e-06
2929,1.1052555229804182e-06
2930,1.1049824703252926e-06
2931,1.1047095890353854e-06
2932,1.104436879853468e-06
2933,1.104164343521601e-06
2934,1.103891980781135e-06
2935,1.1036197923727099e-06
2936,1.1033477790362571e-06
2937,1.1030759415109967e-06
2938,1.102804280535439e-06
2939,1.1025327968473853e-06
2940,1.1022614911839247e-06
2941,1.1019903642814385e-06
2942,1.101719416875597e-06
2943,1.1014486497013601e-06
2944,1.1011780634929786e-06
2945,1.1009076589839918e-06
2946,1.1006374369072307e-06
2947,1.1003673979948153e-06
2948,1.100097542978155e-06
2949,1.099827872587951e-06
2950,1.0995583875541924e-06
2951,1.0992890886061597e-06
2952,1.099019976472423e-06
2953,1.0987510518808416e-06
2954,1.0984823155585658e-06
2955,1.0982137682320357e-06
2956,1.0979454106269804e-06
2957,1.0976772434684203e-06
2958,1.0974092674806646e-06
2959,1.0971414833873135e-06
2960,1.0968738919112566e-06
2961,1.096606493774673e-06
2962,1.0963392896990329e-06
2963,1.0960722804050956e-06
2964,1.0958054666129108e-06
2965,1.0955388490418175e-06
2966,1.0952724284104458e-06
2967,1.0950062054367144e-06
2968,1.0947401808378333e-06
2969,1.0944743553303015e-06
2970,1.094208729629908e-06
2971,1.0939433044517328e-06
2972,1.0936780805101448e-06
2973,1.0934130585188027e-06
2974,1.0931482391906562e-06
2975,1.0928836232379442e-06
2976,1.0926192113721959e-06
2977,1.0923550043042305e-06
2978,1.0920910027441562e-06
2979,1.091827207401373e-06
2980,1.091563618984569e-06
2981,1.0913002382017235e-06
2982,1.0910370657601055e-06
2983,1.0907741023662734e-06
2984,1.0905113487260763e-06
2985,1.0902488055446524e-06
2986,1.0899864735264309e-06
2987,1.0897243533751302e-06
2988,1.0894624457937598e-06
2989,1.0892007514846167e-06
2990,1.0889392711492907e-06
2991,1.08867800548866e-06
2992,1.0884169552028928e-06
2993,1.0881561209914481e-06
2994,1.0878955035530736e-06
2995,1.0876351035858083e-06
2996,1.0873749217869804e-06
2997,1.0871149588532076e-06
2998,1.0868552154803987e-06
2999,1.0865956923637519e-06
3000,1.0863363901977553e-06
3001,1.0860773096761869e-06
3002,1.0858184514921153e-06
3003,1.085559816337898e-06
3004,1.0853014049051833e-06
3005,1.0850432178849092e-06
3006,1.0847852559673035e-06
3007,1.0845275198418844e-06
3008,1.0842700101974595e-06
3009,1.0840127277221267e-06
3010,1.0837556731032744e-06
3011,1.0834988470275794e-06
3012,1.0832422501810101e-06
3013,1.082985883248824e-06
3014,1.0827297469155686e-06
3015,1.0824738418650818e-06
3016,1.0822181687804911e-06
3017,1.081962728344214e-06
3018,1.0817075212379583e-06
3019,1.081452548142721e-06
3020,1.08119780973879e-06
3021,1.0809433067057422e-06
3022,1.0806890397224454e-06
3023,1.080435009467057e-06
3024,1.0801812166170238e-06
3025,1.0799276618490835e-06
3026,1.0796743458392631e-06
3027,1.0794212692628798e-06
3028,1.079168432794541e-06
3029,1.0789158371081434e-06
3030,1.0786634828768746e-06
3031,1.0784113707732111e-06
3032,1.07815950146892e-06
3033,1.0779078756350585e-06
3034,1.0776564939419732e-06
3035,1.0774053570593015e-06
3036,1.0771544656559698e-06
3037,1.076903820400195e-06
3038,1.0766534219594841e-06
3039,1.0764032710006337e-06
3040,1.0761533681897303e-06
3041,1.0759037141921506e-06
3042,1.0756543096725616e-06
3043,1.0754051552949196e-06
3044,1.0751562517224714e-06
3045,1.0749075996177532e-06
3046,1.0746591996425913e-06
3047,1.074411052458103e-06
3048,1.0741631587246939e-06
3049,1.0739155191020606e-06
3050,1.0736681342491897e-06
3051,1.0734210048243572e-06
3052,1.073174131485129e-06
3053,1.0729275148883622e-06
3054,1.0726811556902023e-06
3055,1.072435054546086e-06
3056,1.072189212110739e-06
3057,1.0719436290381773e-06
3058,1.071698305981707e-06
3059,1.0714532435939244e-06
3060,1.0712084425267153e-06
3061,1.0709639034312556e-06
3062,1.0707196269580112e-06
3063,1.070475613756738e-06
3064,1.0702318644764816e-06
3065,1.0699883797655778e-06
3066,1.0697451602716526e-06
3067,1.0695022066416216e-06
3068,1.0692595195216904e-06
3069,1.0690170995573548e-06
3070,1.0687749473934001e-06
3071,1.0685330636739024e-06
3072,1.0682914490422265e-06
3073,1.0680501041410283e-06
3074,1.0678090296122532e-06
3075,1.0675682260971366e-06
3076,1.0673276942362036e-06
3077,1.06708743466927e-06
3078,1.066847448035441e-06
3079,1.0666077349731115e-06
3080,1.0663682961199672e-06
3081,1.0661291321129828e-06
3082,1.065890243588424e-06
3083,1.0656516311818455e-06
3084,1.0654132955280925e-06
3085,1.0651752372613e-06
3086,1.0649374570148932e-06
3087,1.0646999554215866e-06
3088,1.0644627331133855e-06
3089,1.0642257907215847e-06
3090,1.0639891288767694e-06
